"Id","groupId","matchId","assists","boosts","damageDealt","DBNOs","headshotKills","heals","killPlace","killPoints","kills","killStreaks","longestKill","maxPlace","numGroups","revives","rideDistance","roadKills","swimDistance","teamKills","vehicleDestroys","walkDistance","weaponsAcquired","winPoints","winPlacePerc"
905996,456221,20349,0,2,27.32,0,0,1,54,1098,0,0,0,27,26,0,2774,0,0,0,0,2076,6,1502,0.6154
508052,910484,30732,0,1,100,0,0,1,32,993,1,1,10.98,98,98,0,0,0,0,0,0,478.9,5,1511,0.567
1369322,2683886,9614,0,3,73.64,1,0,1,30,1068,1,1,0,45,43,1,306.4,0,0,0,0,1523,9,1464,0.6136
4663913,1069523,34322,0,0,0,0,0,0,85,997,0,0,0,49,49,0,0,0,0,0,0,141.3,1,1501,0.1667
3130782,670977,25253,0,0,120.6,0,0,0,64,1000,0,0,0,48,48,0,0,0,0,0,0,104.6,2,1500,0.3617
1977009,12775,10278,0,0,22.95,0,0,0,72,1098,0,0,0,95,90,0,0,0,0,0,0,86.6,3,1446,0.266
1472259,1554097,45313,0,0,43,0,0,0,75,1276,0,0,0,29,28,0,0,0,0,0,0,99.35,2,1491,0.1071
5758402,908598,30686,1,6,363.6,0,3,7,5,1091,3,1,195,95,94,0,5304,0,0,0,0,3596,7,1380,0.9574
5336931,478056,20826,0,5,202.1,2,1,14,9,1234,3,2,21.18,27,26,0,0,0,0,0,0,3226,4,1563,0.9231
2643318,1554312,4531,0,0,117.5,0,0,0,38,1000,0,0,0,21,20,0,0,0,0,0,0,461,1,1500,0.6
3152251,1638048,47243,0,0,0,0,0,0,52,1097,0,0,0,28,27,0,0,0,0,0,0,887.3,2,1484,0.6296
701018,407956,19256,0,0,0,0,0,0,84,1037,0,0,0,29,27,0,0,0,0,0,0,77.52,1,1503,0.1071
1197146,1344983,40566,0,1,100,1,1,1,38,1057,1,1,7.617,48,46,0,0,0,0,0,0,246.9,4,1495,0.4043
444761,1127163,35626,0,0,0,0,0,0,47,1079,0,0,0,92,91,0,0,0,0,0,0,2444,6,1447,0.9341
4703124,2577848,7212,0,3,85.24,1,0,1,52,985,0,0,0,30,29,0,0,0,0,0,0,2661,3,1519,0.7586
2874458,1140297,35944,0,3,48.98,0,0,0,41,982,0,0,0,27,23,2,6558,0,0,0,0,3146,6,1465,0.8077
2940537,1112356,35290,0,0,70.2,0,0,0,67,1128,0,0,0,44,43,0,0,0,0,0,0,394.6,5,1519,0.2326
4515092,248115,15604,2,1,139.8,1,0,1,28,1415,1,1,0,30,28,0,0,0,0,0,0,536.2,7,1546,0.6552
4125286,549077,22482,0,2,182.6,1,0,1,24,1000,1,1,25.02,49,45,0,0,0,0,0,0,2284,10,1500,0.75
4371235,937156,3135,1,0,205.7,2,0,0,32,1000,1,1,4.931,46,46,0,60.4,1,0,0,0,301.9,4,1500,0.2444
1657351,780985,27757,0,0,0,0,0,0,95,1127,0,0,0,100,99,0,0,0,0,0,0,9.082,0,1456,0.0404
3590262,378726,18569,0,0,37.73,0,0,0,74,1157,0,0,0,27,26,0,0,0,0,0,0,245.8,3,1507,0.0769
1246651,540062,22266,0,2,30.14,1,0,2,28,997,1,1,20.47,28,28,0,0,0,0,0,0,2678,2,1482,0.8519
6126183,1406022,41947,0,1,521.7,0,1,2,8,1056,4,1,75.38,98,94,0,281.5,0,0,0,0,1597,11,1476,0.7216
4117448,197107,14419,1,4,94.17,0,0,2,47,1094,0,0,0,28,27,0,0,0,0,0,0,3132,3,1543,0.8889
3390820,385691,18720,0,0,0,0,0,0,51,1094,0,0,0,94,93,0,0,0,0,0,0,1470,2,1464,0.7204
169315,1007338,32934,0,0,0,0,0,0,95,1146,0,0,0,28,25,0,0,0,0,0,0,21.52,1,1492,0.037
776526,736558,26757,0,0,46.32,1,0,0,49,982,0,0,0,30,29,0,2398,0,0,0,0,2230,1,1464,0.6897
1202225,1569846,45680,0,1,200.2,1,0,7,28,1000,1,1,99.32,21,21,0,0,0,0,0,0,918.5,2,1500,0.15
6078829,1041915,33707,0,1,313,2,0,1,9,1060,3,2,36.64,27,27,1,0,0,0,0,0,1645,7,1472,0.6923
5791421,357184,1806,0,1,0,0,0,2,74,1000,0,0,0,48,46,0,0,0,0,0,0,460.8,2,1500,0.2553
6019295,277488,16269,0,0,71.4,0,0,0,67,1003,0,0,0,27,27,0,0,0,0,0,0,58.89,1,1503,0.3846
2672232,1056522,34034,0,1,208,0,0,0,17,992,2,1,37.23,95,93,0,0,0,0,0,0,1258,2,1494,0.7021
2920862,229388,15170,0,0,0,0,0,0,81,1024,0,0,0,29,28,0,0,0,0,0,0,159.7,1,1480,0.1071
282560,2691905,9799,2,6,120.1,0,0,15,44,1007,0,0,0,27,25,1,1698,0,0,0,0,3136,4,1500,0.9615
1115358,718607,26354,1,1,111.6,0,0,0,36,1050,1,1,4.513,27,25,0,0,0,0,0,0,621.8,6,1510,0.2308
3261360,550961,22527,0,0,127.8,1,0,0,64,1000,0,0,0,23,22,0,136.5,0,0,0,0,126.3,1,1500,0.0909
4927210,1369799,41113,0,0,76.31,2,0,0,24,1061,2,2,3.171,29,27,0,0,0,0,0,0,232.8,4,1526,0.0357
4388363,477733,20819,1,3,202.9,1,0,3,42,1083,0,0,0,49,49,1,6645,0,0,0,0,2795,3,1536,0.7917
750030,354248,179,0,0,172.3,1,0,1,64,989,0,0,0,28,28,0,2036,0,15.3,1,0,2965,3,1516,0.4074
789274,1300536,39547,0,0,151.8,0,0,0,59,1000,0,0,0,28,27,0,0,0,0,0,0,701.1,5,1500,0.4815
576721,931516,31223,0,1,58.33,0,0,0,48,990,0,0,0,31,31,0,0,0,0,0,0,1653,6,1498,0.6333
4071930,1134895,35811,0,0,0,0,0,0,91,1159,0,0,0,30,30,0,0,0,0,0,0,26.76,1,1487,0.069
2114284,130585,12954,0,0,129.5,0,0,0,42,1045,0,0,0,27,26,0,0,0,244.3,0,0,3208,6,1509,1
5221587,715772,26289,0,0,25.18,0,0,0,55,1043,0,0,0,99,87,0,0,0,0,0,0,504.1,7,1479,0.7959
1430073,762063,2732,0,0,112.2,1,0,0,39,1031,1,1,6.278,29,29,0,0,0,0,0,0,98.3,2,1506,0.1071
637961,629200,24305,0,4,275.1,2,0,7,7,1058,3,1,126.6,27,27,1,585.4,0,124,0,0,1987,6,1473,0.9231
4307331,1927419,5379,0,0,100,1,0,0,89,1000,0,0,0,28,28,0,0,0,0,0,0,116.3,2,1500,0.1111
5754250,690752,25707,1,1,213.8,1,1,1,11,1000,3,1,11.8,27,26,0,0,0,70.27,0,0,1974,2,1500,0.8077
5217721,524574,21897,0,0,200,2,1,0,21,1000,2,1,7.636,27,26,0,0,0,0,0,0,272.8,3,1500,0.2692
417154,2613284,8017,0,0,154.6,1,0,0,34,1085,1,1,14.64,28,27,0,0,0,0,0,0,306.9,7,1502,0.2222
2110618,2667588,9243,0,0,300,2,1,0,13,1067,3,2,6.244,49,49,1,0,0,0,0,0,237.2,4,1459,0.4583
5259935,249148,1562,0,0,25.18,0,0,0,66,1030,0,0,0,27,26,0,0,0,0,0,0,119.3,3,1468,0.3846
2393919,605189,23739,0,0,0,0,0,1,75,1000,0,0,0,50,49,0,0,0,0,0,0,361.6,4,1500,0.4286
5652981,1462807,43244,0,1,39.99,0,0,1,64,1058,0,0,0,29,26,0,0,0,0,0,0,344.1,3,1449,0.3214
2948916,1488897,43846,0,0,0,0,0,0,66,1000,0,0,0,22,22,0,0,0,0,0,0,29.28,0,1500,0.0476
1798546,1064618,34207,0,1,312.8,3,1,6,7,1030,3,1,3.45,29,28,0,967.1,0,12.04,0,0,1932,6,1510,0.8214
5588388,1164472,36496,0,2,74.96,1,0,2,42,1049,0,0,0,45,43,0,2238,0,0,0,0,3287,4,1514,0.9318
2241641,2056455,5670,0,0,100,1,0,0,78,1000,0,0,0,48,47,0,0,0,0,0,0,141.9,4,1500,0.1915
513289,1141463,35969,0,0,47.41,1,0,0,66,1205,0,0,0,30,30,0,0,0,0,0,0,345.8,2,1496,0.3448
433921,649851,24785,1,5,862.3,5,2,5,7,1118,4,2,188.9,30,30,0,1172,0,53.47,0,0,3288,4,1460,0.9655
3175388,756662,2720,0,0,0,0,0,0,76,1186,0,0,0,29,28,0,0,0,0,0,0,59.12,2,1444,0.2857
1313345,500329,21329,1,2,88.88,0,0,1,51,1031,0,0,0,28,28,0,183,0,0,0,0,1847,3,1496,0.6667
4918520,955294,31758,1,1,188.5,1,0,3,12,1013,2,2,18.32,49,45,0,3419,0,0,0,0,679.4,3,1510,0.75
2974644,420174,1952,0,1,5.183,0,0,9,41,1000,0,0,0,49,49,0,280.5,0,0,0,0,3236,4,1500,0.8125
1370298,26884,10599,0,0,19.35,0,0,0,56,1028,0,0,0,28,26,1,881.8,0,0,0,0,3035,6,1518,0.7037
2652603,178973,13998,0,4,52.8,0,0,0,49,1000,0,0,0,27,26,0,2652,0,0,0,0,1737,6,1500,0.5385
6029623,911075,30746,0,2,12.62,0,0,0,63,980,0,0,0,98,95,0,0,0,0,0,0,277.1,4,1452,0.4845
2058799,655625,24914,0,0,134.5,1,0,0,42,1204,1,1,34.44,31,29,0,0,0,0,0,0,184.7,3,1481,0.1667
3134670,846162,29241,1,1,129.5,0,0,0,12,1147,2,1,155.8,26,25,0,0,0,60.14,0,0,3417,4,1540,1
5230068,1139073,35918,0,8,466.3,2,1,2,2,1597,5,2,95.48,48,48,0,675.1,0,0,0,0,3055,3,1630,1
5701036,932033,31236,0,3,65.72,0,0,4,22,1020,1,1,9.05,28,28,1,1214,0,0,0,0,1843,9,1496,0.963
685078,1000702,3277,0,1,135.1,1,0,0,40,1000,0,0,0,23,22,0,0,0,0,0,0,1255,5,1500,0.6364
4644924,196918,14412,0,0,49.96,1,0,0,87,1246,0,0,0,25,22,0,0,0,0,0,0,189.4,1,1524,0
2402878,1003756,32850,0,1,3.916,0,0,3,47,1000,0,0,0,28,28,0,8088,0,0,0,0,2122,6,1500,0.7778
3349142,1506453,44237,1,0,188.7,1,0,0,72,1214,0,0,0,28,27,0,0,0,0,0,0,139.5,2,1431,0.3333
1927792,819120,28625,0,0,81.6,0,0,0,69,1072,0,0,0,50,49,2,0,0,0,0,0,99.26,2,1491,0.3673
3060432,506892,21479,0,0,300,3,2,0,13,1154,3,2,27.94,27,26,0,0,0,0,0,0,684.9,4,1474,0.5769
3056457,328143,17419,0,3,368.3,2,1,7,3,1000,5,2,48.13,21,21,0,0,0,142.3,0,0,1732,4,1500,0.95
1240,107062,1240,0,1,0,0,0,0,55,1000,0,0,0,20,19,0,0,0,0,0,0,384.7,2,1500,0.1053
36920,1182783,36920,0,3,408.6,2,0,8,15,1003,2,1,101.3,27,27,0,204.6,0,0,0,0,2476,6,1505,0.7308
3058588,422844,19589,0,0,23.4,0,0,0,90,1286,0,0,0,99,99,0,0,0,0,0,0,17.93,1,1489,0.102
4334461,1028155,33389,0,0,0,0,0,0,90,979,0,0,0,30,29,0,0,0,0,0,0,69.7,0,1490,0.1034
5618239,819343,2862,1,0,304.5,3,1,4,5,1162,4,2,13.08,48,43,1,0,0,0,0,0,295.5,5,1507,0.234
2322922,435995,19896,0,0,100,1,0,0,33,1000,1,1,8.229,32,31,0,0,0,0,0,0,701.7,7,1500,0.4516
2010742,1515084,44429,0,0,200,1,0,0,22,1153,2,2,12.55,49,48,0,0,0,0,0,0,156.3,2,1473,0.2708
6066050,190608,14270,1,0,142.3,1,1,0,44,1390,1,1,1.708,49,49,0,0,0,0,0,0,36.2,1,1486,0.0625
4606918,1448964,42925,0,1,335.2,0,2,0,12,1535,3,1,31.28,96,96,0,0,0,0,0,0,646.2,5,1516,0.5895
386004,1542966,45056,0,0,300,2,0,7,18,1014,2,1,12.59,48,47,0,668.2,0,0,0,0,814.2,4,1521,0.6809
3975874,1861469,5235,0,0,0,0,0,0,71,1000,0,0,0,29,28,0,0,0,0,0,0,2.847,1,1500,0.2143
4729744,1110628,35253,0,0,52.92,0,0,4,69,1045,0,0,0,26,26,0,0,0,0,0,0,312.5,2,1549,0.44
902250,291307,16585,0,1,0,0,0,1,56,1000,0,0,0,47,43,1,0,0,0,0,0,1289,3,1500,0.6522
6073712,697556,25869,0,0,189.7,3,1,0,10,1104,3,1,51.14,29,29,0,0,0,0,0,0,1131,4,1490,0.7143
1499982,1811236,5120,0,0,1.431,0,0,0,47,988,0,0,0,50,46,0,2486,0,0,0,0,2654,9,1475,0.7347
230771,712520,26200,4,4,666.7,4,1,3,3,1263,6,1,169.3,29,29,0,0,0,0,0,0,2916,6,1527,1
972652,403360,19144,0,0,61.92,0,0,0,86,1018,0,0,0,28,28,0,0,0,0,0,0,4.885,1,1482,0
551025,1990276,5520,0,0,100,0,1,0,29,1000,1,1,14.88,94,91,0,0,0,0,0,0,499.8,3,1500,0.5376
3576419,1484897,4375,1,0,94.68,0,0,0,96,1016,0,0,0,49,46,0,0,0,0,0,0,30.81,1,1477,0
4763002,488364,2105,0,1,75.41,0,0,1,73,1000,0,0,0,48,44,0,1489,0,0,0,0,619.6,3,1500,0.234
5443525,2311402,6251,0,0,78.98,1,0,0,37,1284,1,1,2.572,27,26,0,0,0,0,0,0,272.5,2,1510,0.0769
285462,119920,12701,1,2,60.1,0,1,1,23,1054,1,1,78.9,33,32,0,0,0,0,0,0,3365,5,1499,1
2577561,2099503,5769,0,0,65.85,0,0,0,51,1000,0,0,0,22,21,0,0,0,0,0,0,700.7,3,1500,0.3333
1504766,2698528,9951,0,0,60,1,0,0,63,1000,0,0,0,20,20,0,0,0,0,0,0,232.3,2,1500,0.0526
3191169,391276,18857,0,1,26.22,0,0,1,55,1030,0,0,0,43,43,0,0,0,0,0,0,1186,3,1494,0.5714
4649944,426134,19665,1,0,466.4,4,2,2,10,1304,3,3,30.67,29,29,0,0,0,0,0,0,1930,9,1579,0.6429
3515747,16404,10360,0,1,77.91,0,0,0,78,1000,0,0,0,49,49,0,0,0,0,0,0,130.4,2,1500,0.2292
1870694,1276779,39019,0,0,0,0,0,0,84,989,0,0,0,29,29,0,0,0,0,0,0,103.6,2,1489,0.1071
2805682,1049244,33870,0,0,183.6,1,1,0,30,1000,1,1,140.2,22,22,0,0,0,0,0,0,771.5,2,1500,0.3333
247395,1444381,42824,0,0,10.78,0,0,0,82,1023,0,0,0,25,24,0,0,0,0,0,0,49.95,1,1496,0
5158146,571310,22987,0,0,100,1,1,0,42,1040,1,1,4.497,50,49,0,0,0,0,0,0,11.24,1,1509,0.0204
4142491,1328282,40201,0,0,26.3,0,0,0,43,1353,0,0,0,28,26,0,0,0,0,0,0,76.78,1,1536,0.963
1298263,2256622,6125,2,5,335.1,1,1,4,19,1000,2,1,35.74,49,48,1,0,0,0,0,0,1102,8,1500,0.7708
2511445,2517008,6719,0,1,255.3,2,0,0,28,1000,1,1,2.802,21,20,1,0,0,0,0,0,643.4,2,1500,0.3
2004895,1253408,38508,1,2,177,0,0,2,20,1023,1,1,15.6,99,96,0,1105,0,6.52,0,2,2801,9,1524,0.9796
640359,734216,26705,0,0,0,0,0,0,93,1018,0,0,0,28,28,0,0,0,0,0,0,143,1,1473,0.037
3379791,2587010,7423,0,0,100,1,0,1,36,1026,1,1,1.594,28,27,0,0,0,0,0,0,340.3,2,1485,0.1852
5051033,1324786,40113,0,3,117.8,1,0,5,46,1006,0,0,0,50,49,2,4060,0,0,0,0,1120,6,1499,0.7143
1672227,1443161,42797,0,1,85.61,0,0,6,46,1072,0,0,0,25,24,0,151.9,0,0,0,0,2315,5,1497,0.625
1472081,1546218,45130,0,0,52.79,0,0,0,76,1013,0,0,0,49,43,0,0,0,0,0,0,328.3,1,1495,0.2292
3108439,619723,2407,0,0,23.4,0,0,0,48,1000,0,0,0,45,45,0,246.7,0,0,0,0,873.1,4,1500,0.5909
5771964,1620525,46825,0,0,64.19,0,0,0,66,1000,0,0,0,49,47,0,0,0,0,0,0,402,2,1500,0.3542
4002189,979487,32301,0,0,100,1,0,0,98,1077,0,0,0,28,28,0,0,0,0,0,0,17.96,1,1497,0
2815964,1511934,44360,0,2,103.2,0,0,1,46,1188,0,0,0,29,28,1,0,0,0,0,0,2822,4,1557,0.9643
481888,1567990,4563,0,3,136.9,0,0,2,28,1036,1,1,209.1,48,48,0,0,0,0,0,0,3258,5,1510,0.9149
3811736,1375055,41230,1,4,7.162,0,0,12,32,1000,0,0,0,27,23,2,1354,0,0,0,0,3263,10,1500,0.9615
2440180,665834,2513,0,0,0,0,0,0,85,1001,0,0,0,26,25,0,0,0,0,0,0,5.339,1,1491,0
972019,376088,18507,1,0,273.1,2,1,0,17,1000,2,1,5.573,21,21,1,0,0,0,0,0,497.3,3,1500,0.3
3051510,104810,12355,0,0,36.22,0,0,0,73,1252,0,0,0,28,28,0,0,0,0,0,0,326.3,6,1468,0.2222
143654,2580340,7272,0,1,0,0,0,0,47,1000,0,0,0,23,22,0,0,0,0,0,0,1247,3,1500,0.5455
1250177,695758,25824,0,2,317.4,1,0,2,4,1000,3,1,140,22,21,1,0,0,0,0,0,1914,4,1500,1
1058481,1199743,37296,1,0,200,2,1,0,20,1000,2,1,2.307,28,28,0,0,0,0,0,0,128.5,2,1500,0.4815
3146423,1377105,41280,0,1,6.662,0,0,0,63,1030,0,0,0,28,27,0,466.1,0,0,0,0,863.5,9,1512,0.3333
2607984,1175885,36761,0,1,79.58,0,0,1,51,1000,0,0,0,44,43,1,1381,0,0,0,0,938.9,5,1500,0.5349
3815868,1560792,45469,0,1,105,0,0,1,40,1000,0,0,0,19,19,0,6408,0,0,0,0,1490,4,1500,0.6111
5398267,555742,22629,0,1,278.8,1,0,2,23,1045,1,1,38.11,48,46,2,0,0,0,0,0,2170,9,1500,0.8511
4455123,515580,21677,0,0,0,0,0,0,51,1000,0,0,0,21,21,0,0,0,0,0,0,788.8,1,1500,0.25
5034176,507447,21493,0,1,0,0,0,0,69,1000,0,0,0,27,27,0,0,0,0,0,0,1320,2,1500,0.3846
4900469,99794,12225,0,1,61.96,0,0,3,61,1000,0,0,0,28,25,0,0,0,0,0,0,949.6,3,1500,0.5185
4570672,1822207,5146,0,0,0,0,0,0,86,978,0,0,0,31,31,0,0,0,0,0,0,64.09,1,1474,0.1667
5569023,180160,14021,0,1,802,3,3,1,2,1029,7,2,57.96,49,48,0,0,0,0,0,0,3015,3,1494,0.9375
438888,867972,29753,1,0,164.8,1,0,0,35,1000,1,1,0,48,46,0,529.2,0,0,0,0,984.5,5,1500,0.5319
4116267,141971,13197,0,0,22.8,0,0,0,70,985,0,0,0,31,30,0,0,0,0,0,0,307.9,2,1453,0.3333
5332605,261640,15914,0,0,0,0,0,0,75,969,0,0,0,29,28,0,0,0,0,0,0,93.76,3,1401,0.25
4853958,903471,30571,0,0,0,0,0,0,45,992,0,0,0,28,24,0,0,0,0,0,0,230.6,1,1495,0.6667
2396590,723010,26454,0,0,100,0,0,0,34,997,1,1,4.777,27,27,0,0,0,0,0,0,676.9,2,1480,0.1923
1995348,828487,28841,1,0,55.72,0,0,0,47,1052,0,0,0,96,95,0,611.8,0,76.18,0,0,1776,2,1508,0.9053
2070377,1171424,36659,0,0,70.52,0,0,0,89,1081,0,0,0,27,27,0,0,0,0,0,0,259.8,1,1507,0.0769
2174101,1932844,5391,0,1,17.92,0,1,0,15,1000,2,1,85.53,50,49,0,933.6,0,0,0,0,2363,6,1500,0.8571
4108790,1986695,5511,0,1,25.8,0,0,1,64,983,0,0,0,48,46,0,0,0,0,0,0,855.7,3,1509,0.4468
5805739,394332,18930,1,0,86.73,0,0,0,74,1136,0,0,0,26,26,0,0,0,0,0,0,58.6,1,1444,0.2
5646259,1117968,35428,0,0,0,0,0,0,56,1172,0,0,0,30,26,0,0,0,32.71,0,0,4824,5,1542,0.6552
4783972,628604,24295,0,0,139.4,0,0,0,29,1068,1,1,15.14,98,97,0,0,0,0,0,0,1441,6,1516,0.7938
5736032,1409792,4202,0,7,433.2,1,3,7,8,1077,3,2,129,48,48,0,0,0,0,0,0,2782,4,1487,0.9787
4963659,109435,12463,0,0,6.4,1,0,0,35,1000,1,1,3.597,27,27,0,0,0,0,0,0,160.2,3,1500,0.3462
6188968,1286591,39239,1,4,176.5,1,0,3,28,1095,1,1,97.09,30,29,0,1795,0,135.5,0,0,1538,4,1554,0.8621
446790,1215734,37655,1,2,397.1,1,1,9,31,1603,1,1,48.31,49,48,1,0,0,0,0,0,1815,4,1628,0.7292
5452852,304458,16880,0,0,173.5,1,1,5,43,983,1,1,11.78,29,28,0,0,0,0,0,0,287.4,2,1486,0.1429
5925415,868026,29755,0,7,715.6,0,2,7,1,1070,7,1,141.2,95,93,0,1638,0,0,0,0,3548,5,1510,1
3307487,252989,1571,0,4,362.2,2,1,3,8,1206,3,1,59.16,31,30,3,314.7,0,0,0,0,1754,4,1563,0.8667
5791097,184965,1413,0,0,0,0,0,0,90,1017,0,0,0,27,26,0,0,0,0,0,0,37.02,1,1520,0.0385
5567213,87378,11952,0,0,0,0,0,0,76,1000,0,0,0,28,26,0,678.6,0,0,0,0,1423,8,1500,0.1852
5161983,761477,27315,0,1,23.22,0,0,0,69,1086,0,0,0,26,26,0,0,0,0,0,0,57.77,2,1457,0.08
5594338,1467960,43365,0,2,111.9,0,0,3,45,1138,0,0,0,27,27,0,1346,0,15.14,0,0,1563,3,1473,0.8077
6037753,1415575,42160,0,0,0,0,0,0,95,1196,0,0,0,49,45,0,0,0,0,0,0,0,0,1520,0
485168,2606052,7845,0,0,0,0,0,0,66,980,0,0,0,29,29,0,0,0,54.13,0,0,658.5,4,1504,0.4643
3216085,1512684,44379,0,1,276.4,1,0,1,16,1056,2,1,34.61,48,47,1,0.0079,0,8.142,0,0,3528,10,1514,0.8936
4139697,1201450,37331,0,2,67.7,0,0,10,48,993,0,0,0,29,27,1,3575,0,41.42,0,0,2495,9,1494,0.8214
565936,460117,20435,1,0,123.8,1,0,0,40,1000,1,1,5.706,47,46,0,0,0,0,0,0,80.07,2,1500,0.1087
1108554,418755,19500,0,5,274.6,3,0,1,11,1213,2,1,7.99,17,17,0,3359,0,0,0,0,2765,9,1495,0.8125
1090457,122874,1277,0,0,0,0,0,0,89,1036,0,0,0,50,44,0,0,0,0,0,0,54.39,1,1511,0.0408
3798090,757630,27225,0,0,62.3,0,0,0,78,1000,0,0,0,49,49,0,0,0,0,0,0,40.29,2,1500,0.2708
1519235,640464,24558,0,2,136.8,2,0,2,9,1048,3,2,167.9,26,26,0,0,0,0,0,0,2204,4,1499,0.56
3727240,558584,22697,0,0,134.9,0,0,0,74,1006,0,0,0,27,27,0,0,0,0,0,0,243.2,1,1479,0.3077
1530534,1141754,35976,1,2,242.6,2,1,0,6,1000,3,1,17.85,23,23,0,0,0,0,0,0,2088,3,1500,0.9545
1718154,488318,21059,1,0,251,2,0,1,39,1484,1,1,3.98,30,30,0,0,0,0,0,0,293,2,1515,0.3793
913329,778876,27709,0,0,0,0,0,0,87,1053,0,0,0,26,25,0,0,0,0,0,0,0.7392,0,1503,0.04
3507850,559670,2271,0,0,70.76,0,0,4,58,1176,0,0,0,27,25,0,4454,0,0,0,0,1057,7,1476,0.5
1978718,89565,12004,0,0,0,0,0,0,87,1101,0,0,0,27,27,0,0,0,0,0,0,179.8,1,1502,0.0385
1256852,991119,32560,0,0,100,1,1,0,41,1000,1,1,0,50,49,0,0,0,0,0,0,166.7,2,1500,0.1224
1910385,45610,11012,0,0,0,0,0,0,86,1060,0,0,0,27,27,0,0,0,0,0,0,0.0211,0,1514,0.0769
3847572,2693186,9828,0,4,200,1,1,1,14,1016,2,2,29.58,49,49,0,0,0,0,0,0,1127,4,1505,0.6667
4980638,921791,30998,2,2,187.5,1,1,6,30,987,1,1,51.57,28,27,0,0,0,0,0,0,1027,4,1488,0.5926
280072,2582066,7311,0,2,186,2,0,1,28,1059,1,1,15.73,29,28,0,0,0,0,0,0,2657,4,1508,0.7143
3617008,1584205,46001,0,0,290.9,0,0,0,14,1046,2,2,7.85,94,92,0,0,0,0,0,0,382.9,6,1530,0.5914
3790505,415864,19436,0,0,55.86,0,0,0,85,1571,0,0,0,48,46,0,0,0,0,0,0,63.88,3,1457,0.1277
1201429,1535392,44874,0,0,0,0,0,0,92,1094,0,0,0,98,93,0,0,0,0,0,0,13.48,0,1502,0.0412
1877842,1595333,46258,0,0,149.2,0,0,0,40,1000,0,0,0,22,21,0,1401,0,0,0,0,473.4,3,1500,0.7143
3857060,422078,19574,0,0,22.05,0,0,0,74,1367,0,0,0,29,27,0,0,0,0,0,0,574.6,3,1494,0.25
1473051,1589143,46118,0,1,315.8,2,3,1,8,1189,4,3,132.6,47,44,0,0,0,0,0,0,288.6,2,1454,0.3261
4082980,1634131,47149,0,0,0,0,0,0,53,1000,0,0,0,24,23,0,0,0,0,0,0,819.8,0,1500,0.2609
1446060,391442,18861,0,2,20.62,0,0,0,25,1237,1,1,0.9484,42,42,0,4229,0,0,0,0,2043,6,1609,0.6341
4275515,1354970,40788,0,1,0,0,0,0,57,1032,0,0,0,41,41,0,0,0,0,0,0,1117,3,1521,0.525
1705721,2634343,8494,0,2,275.5,2,0,5,21,1000,2,1,6.759,27,27,0,0,0,0,0,0,260.2,8,1500,0.2692
1093523,1480037,4364,0,1,304.6,3,0,2,14,1344,2,1,28.2,30,30,1,0,0,0,0,0,1079,2,1482,0.5517
1124853,1139388,35925,0,0,200,1,0,0,25,1040,2,2,14.86,50,48,0,0,0,0,0,0,114,1,1407,0.1837
1392611,1015659,33115,0,5,156.7,0,0,3,44,1058,0,0,0,23,21,1,5085,0,0,0,0,3065,5,1476,0.5909
1537527,1453477,43030,0,1,87.57,0,0,2,60,1300,0,0,0,28,28,0,4656,0,0,0,0,1406,5,1461,0.6296
2113475,95761,12133,0,0,82.35,1,1,1,38,1333,1,1,4.801,27,27,0,0,0,0,0,0,263.4,3,1520,0.3077
3272127,1036440,33575,0,0,100,1,0,0,28,1000,1,1,3.969,23,22,0,0,0,0,0,0,105.8,2,1500,0.0454
6066524,220587,14973,0,0,198.5,1,0,1,85,1087,0,0,0,29,28,0,0,0,0,0,0,63.74,1,1495,0.25
508474,928693,31154,0,0,0,0,0,0,78,1000,0,0,0,95,93,0,0,0,0,0,0,0.1748,1,1500,0.1809
4502062,485308,2098,0,2,215.8,0,0,4,27,1018,1,1,12.09,97,93,0,0,0,0,0,0,1443,4,1497,0.6354
1844331,104374,12343,0,0,148.3,0,0,0,77,1000,0,0,0,28,28,0,0,0,0,0,0,310.6,2,1500,0.2963
5340331,646429,24708,0,0,163.2,1,0,0,66,1000,0,0,0,48,47,0,0,0,0,0,0,238.4,3,1500,0.3617
2241951,2193655,5983,0,0,0,0,0,0,75,972,0,0,0,25,24,0,635.8,0,0,0,0,33.71,0,1447,0.0833
783525,1045353,33783,0,0,99,0,0,0,60,1036,0,0,0,26,24,0,0,0,0,0,0,345.8,4,1489,0.36
5766860,1353702,40760,0,1,657,4,2,7,2,1425,6,2,87.91,29,28,0,2042,0,0,0,0,844,5,1562,0.6429
2977119,1529903,4475,0,0,24,0,0,0,58,1000,0,0,0,22,22,0,0,0,0,0,0,39.56,1,1500,0.2857
2804655,1002181,32816,1,1,58.65,0,0,1,44,967,0,0,0,47,45,0,4427,0,0,0,0,1845,4,1489,0.7609
2584391,120625,12721,0,0,180.8,1,0,0,21,987,2,2,21.26,28,27,0,0,0,0,0,0,412.6,3,1492,0.3704
453122,1495016,43987,0,2,140.9,0,1,3,21,1015,1,1,22.63,29,29,1,4012,0,0,0,0,3645,5,1504,1
4740428,1605603,46493,0,1,58.48,1,0,1,61,1000,0,0,0,26,26,0,0,0,0,0,0,1865,5,1500,0.6
3112802,2562512,6861,0,0,146.8,1,0,7,46,1000,0,0,0,22,21,0,0,0,0,0,0,782.3,5,1500,0.5714
